          Teff = 3500 K,  log g = 0.0,  [M/H] = -2.5

 TyB    0.706 (0.0230)    0.641 -0.098 (0.0133)    0.854 -0.245 (0.0178)
 TyV    0.746 (0.0405)    0.644 -0.154 (0.0130)    0.977 -0.385 (0.0203)
 HIP    0.712 (0.0198)    0.662 -0.075 (0.0074)    0.824 -0.187 (0.0110)
 858    0.556 (0.0560)    0.679  0.184 (0.0019)    0.280  0.460 (0.0089)


          Teff = 3750 K,  log g = 0.5,  [M/H] = -2.5

 bolo   0.431 (0.0736)    0.578  0.220 (0.0109)    0.101  0.550 (0.0008)
  u     0.687 (0.0080)    0.661 -0.038 (0.0083)    0.744 -0.096 (0.0099)
  v     0.758 (0.0455)    0.633 -0.186 (0.0203)    1.037 -0.466 (0.0288)
  b     0.797 (0.0679)    0.623 -0.260 (0.0217)    1.187 -0.651 (0.0339)
  y     0.783 (0.0521)    0.661 -0.183 (0.0089)    1.057 -0.457 (0.0177)
  U     0.713 (0.0198)    0.655 -0.087 (0.0131)    0.844 -0.218 (0.0170)
  B     0.786 (0.0602)    0.632 -0.232 (0.0198)    1.134 -0.580 (0.0307)
  V     0.774 (0.0461)    0.667 -0.161 (0.0077)    1.016 -0.403 (0.0154)
  R     0.663 (0.0141)    0.698  0.053 (0.0036)    0.584  0.132 (0.0054)
  I     0.546 (0.0569)    0.672  0.188 (0.0026)    0.264  0.470 (0.0092)
  J     0.421 (0.0887)    0.606  0.277 (0.0067)    0.006  0.692 (0.0069)
  K     0.251 (0.1117)    0.460  0.313 (0.0262)   -0.218  0.781 (0.0111)
  L     0.187 (0.0855)    0.347  0.241 (0.0186)   -0.174  0.602 (0.0070)
  M     0.167 (0.0582)    0.279  0.168 (0.0118)   -0.085  0.420 (0.0040)
  N     0.116 (0.0371)    0.189  0.108 (0.0071)   -0.046  0.271 (0.0022)
  Rc    0.693 (0.0025)    0.697  0.005 (0.0034)    0.685  0.014 (0.0035)
  Ic    0.594 (0.0432)    0.693  0.148 (0.0036)    0.372  0.371 (0.0098)
 230    1.333 (0.2391)    0.765 -0.851 (0.0383)    2.609 -2.128 (0.0787)
 250    1.080 (0.1204)    0.812 -0.403 (0.0068)    1.684 -1.006 (0.0262)
 270    0.901 (0.0465)    0.808 -0.139 (0.0058)    1.109 -0.347 (0.0021)
